index,d1,d2,number of calculations,point type,Cids (may be more than one)
136,0.3631484050864359,0.9317313109921646,9,1,7
137,0.47777559351318644,0.8784819191327289,4,1,4
138,0.4317944237115313,0.9019720481542798,14,1,5
139,0.37186514034405455,0.928286764635205,9,1,7
140,0.4419809890549221,0.8970244173454994,8,1,5
141,0.4845929528669455,0.8747397727505559,6,1,4
142,0.4372103370963818,0.8993592836770342,8,1,5
143,0.423099612835528,0.9060831736758092,9,1,5
144,0.4927403961092377,0.8701763626082425,4,1,10
145,0.4058987263958603,0.9139180619236161,7,1,9
146,0.49837944739762563,0.866959010802493,4,1,3
147,0.3607173114117568,0.9326751960076315,11,1,7
148,0.45703817263746993,0.8894470803550948,9,1,4
149,0.4627829974293823,0.8864715998216054,7,1,4
150,0.45998462946293,0.8879268779904406,10,1,4
151,0.40445802999886127,0.9145565602899801,8,1,9
152,0.43119120864852556,0.9022605729966391,12,1,5
153,0.4241074723259426,0.9056118660426772,10,1,5
154,0.3394386015794714,0.9406282133541248,5,1,12
155,0.4411138428503382,0.8974511561337514,9,1,5
156,0.4794207624269573,0.8775851711110181,5,1,4
157,0.4191608685757716,0.9079119815570255,11,1,5
158,0.43356302775305733,0.9011232440491154,9,1,5
159,0.34109018157477844,0.940030578243753,6,1,12
160,0.46136067888174087,0.8872126712247628,10,1,4
161,0.4618990065735681,0.8869325271554489,9,1,4
162,0.44438057087022276,0.8958381038072979,6,1,2
163,0.4040008675227725,0.9147586015123592,6,1,9
164,0.4096793553055177,0.9122295905288621,2,-1,-1
165,0.4594932578070846,0.8881812574186825,10,1,4
166,0.37513599696802635,0.9269697857960663,9,1,7
167,0.41578148437767926,0.9094645442504582,6,1,5
168,0.4383371173095223,0.898810642787889,7,1,5
169,0.4578461944843371,0.8890314180028794,9,1,4
170,0.37734607564689066,0.9260723185550311,7,1,7
171,0.3673955116023562,0.9300648031478468,8,1,7
172,0.34819238192742247,0.9374230982687103,5,1,13
173,0.47207393368166095,0.8815589606704266,8,1,4
174,0.3699864116928839,0.929037165651958,9,1,7
175,0.4268005300307846,0.9043457898201558,9,1,5
176,0.3627509578454241,0.9318861210374514,9,1,7
177,0.4538675942642105,0.8910691369791786,9,1,4
178,0.40815694240046335,0.9129117757868527,3,-1,-1
179,0.3889142416969006,0.921273961753682,7,1,11
180,0.35940189083747875,0.9331828764301482,8,1,7
181,0.35517908901942874,0.9347982748825163,3,0,7
182,0.3716919763851384,0.9283561141560439,9,1,7
183,0.3502744117589487,0.9366471248378028,7,1,13
184,0.3891205499232826,0.9211868418661883,7,1,11
185,0.34956018018617774,0.9369139130294774,8,1,13
186,0.4294428157466484,0.9030940526897463,12,1,5
187,0.3901801110381036,0.9207385518974933,6,1,11
188,0.44152832037091394,0.8972473139053913,8,1,5
189,0.4155164868688459,0.9095856469514962,5,1,5
190,0.43647508082121156,0.8997163463126123,5,1,5
191,0.375198469458913,0.926944501313692,8,1,7
192,0.4043850108585788,0.9145888491518509,8,1,9
193,0.42770116680597253,0.9039201911191108,11,1,5
194,0.3815138243689752,0.9243631330896741,10,1,7
195,0.37470369613335563,0.9271446166073564,9,1,7
196,0.3802060573457205,0.9249018077383258,13,1,7
197,0.42906480067108743,0.9032737109121909,10,1,5
198,0.3623027002041587,0.9320604880718717,12,1,7
199,0.3935312207445077,0.9193112521335403,4,1,8
200,0.741385457764523,0.6710794312265043,12,1,14
201,0.741827903984414,0.6705903077662925,12,1,14
202,0.7314006200512566,0.6819480427339294,12,1,14
203,0.7245262357518446,0.689247222487884,11,1,14
204,0.7411678982784075,0.6713197051789618,10,1,14
205,0.7486603453420919,0.6629537595581306,6,1,14
206,0.7304138122188082,0.6830048776692503,11,1,14
207,0.7296170710598513,0.683855927530093,12,1,14
208,0.7141004752023316,0.7000432210341047,11,1,15
209,0.7287873669459461,0.6847400775330703,11,1,14
210,0.713205717574833,0.7009547805804363,15,1,15
211,0.7170116059147037,0.6970612290061882,9,1,15
212,0.7197404202523202,0.694243276852584,12,1,14
213,0.7438258900521972,0.6683734325121373,12,1,14
214,0.7442369273841213,0.6679157101894238,9,1,14
215,0.7283543056098523,0.6852007045381593,11,1,14
216,0.6925463318070425,0.7213733972781432,10,1,15
217,0.751821387227517,0.6593668187794196,13,1,14
218,0.6980326465613317,0.716065935745154,8,1,15
219,0.7092845306792096,0.7049223039024751,10,1,15
220,0.6987271684356611,0.7153882471007498,8,1,15
221,0.7347474647436069,0.6783407425865278,10,1,14
222,0.7483985570220942,0.6632492742907805,6,1,14
223,0.7511109803211534,0.6601759577877673,12,1,14
224,0.7260240305270327,0.687669329763428,5,1,14
225,0.7012488659498574,0.7129165645459775,10,1,15
226,0.7308560545123426,0.6825316311956916,12,1,14
227,0.7317430450861119,0.6815806012263734,14,1,14
228,0.6958483699164739,0.7181887259520203,11,1,15
229,0.7097427736889231,0.7044609252445121,12,1,15
230,0.7124300401465624,0.7017431423938303,17,1,15
231,0.7333885036448149,0.6798097548002819,12,1,14
232,0.7408624500683643,0.6716567799692792,10,1,14
233,0.7509928876440897,0.6603102927472749,12,1,14
234,0.7462862662494205,0.6656251263342596,8,1,14
235,0.7200471957128356,0.6939250939014106,12,1,14
236,0.7159535834696829,0.6981478828421095,13,1,15
237,0.6924033989678529,0.7215105911196068,11,1,15
238,0.7416230958406876,0.6708168033939476,13,1,14
239,0.7430550178630678,0.6692303343606862,13,1,14
240,0.7086645827347848,0.7055455401158266,9,1,15
241,0.7304749955199195,0.6829394416199533,11,1,14
242,0.7005317733197007,0.7136212122474748,8,1,15
243,0.6690304371281983,0.743235006035138,10,1,16
244,0.7134848053521451,0.700670701921817,14,1,15
245,0.6910808301153963,0.722777480450944,11,1,15
246,0.7115922118059864,0.7025927156589827,16,1,15
247,0.702296993889576,0.7118840722854141,11,1,15
248,0.6829062516333605,0.7305060242599465,5,1,16
249,0.6749943736672692,0.737822875436599,6,1,16
250,0.6698038091479892,0.7425381183823792,9,1,16
251,0.7383778568095045,0.6743872334003683,7,1,14
252,0.7204543239695287,0.6935023915413769,12,1,14
253,0.7328062512581314,0.6804373579669214,13,1,14
254,0.7073824838895703,0.7068309709444133,6,1,15
255,0.6529299927885609,0.7574182625981035,11,1,17
256,0.7140058694263988,0.700139713503421,10,1,15
257,0.6942707381394565,0.7197139307831232,11,1,15
258,0.6640062346606566,0.7477270359775533,8,1,16
259,0.6644123480153201,0.7473661965895763,8,1,16
260,0.7323604453563939,0.6809171594822563,13,1,14
261,0.65620670105383,0.7545811854877176,5,1,17
262,0.7189786480434164,0.6950321601607089,9,1,14
263,0.6780075744885645,0.7350549155921167,10,1,16
264,0.6686768776186756,0.7435531139993558,10,1,16
265,0.6699551445975072,0.7424015788152214,9,1,16
266,0.6962337026825074,0.7178151790321837,11,1,15
267,0.6670301230719083,0.7450307476303746,9,1,16
268,0.7187305807504095,0.6952886827025009,9,1,14
269,0.6844732320816074,0.7290379925379459,8,1,16
270,0.6523937733675935,0.7578801781754113,10,1,17
271,0.6917080206159265,0.722177273400096,11,1,15
272,0.6956987926139679,0.7183336202318998,12,1,15
273,0.7047582887443763,0.7094474994290263,10,1,15
274,0.7155117209772096,0.69860072798719,13,1,15
275,0.666940257333978,0.7451111951563251,8,1,16
276,0.6792129463576566,0.7339412602519026,9,1,16
277,0.6650883839164184,0.7467646493905873,9,1,16
278,0.7206360005389291,0.6933136048912185,12,1,14
279,0.7148043255229602,0.6993245142376076,12,1,15
280,0.6874355170336375,0.7262454198965357,5,1,16
281,0.6737171766075015,0.738989286758622,9,1,16
282,0.7132620263402777,0.7008974830750649,14,1,15
283,0.6867801617909292,0.7268651933958765,7,1,16
284,0.6505716592203713,0.7594448737197803,9,1,17
285,0.6814635553489492,0.7318520497553925,6,1,16
286,0.6728707216343781,0.7397600908181188,8,1,16
287,0.6461425590567229,0.7632167407595496,13,1,17
288,0.6405563903237845,0.7679111347124505,3,0,18
289,0.6465176758195278,0.7628990069812098,14,1,17
290,0.6527430227414541,0.7575793993122764,10,1,17
291,0.6436158160097016,0.7653487318746702,5,1,18
292,0.6863661714184716,0.7272561300754702,9,1,16
293,0.6783654427815029,0.7347246600188777,11,1,16
294,0.6531454633492528,0.7572324634524656,10,1,17
295,0.6776454128623396,0.735388804936973,10,1,16
296,0.6801990738168242,0.7330274346699,8,1,16
297,0.684359939721261,0.7291443429834124,9,1,16
298,0.6458185463391853,0.7634909332823421,12,1,17
299,0.6859937987286621,0.7276073859615635,10,1,16
300,0.6531378787851502,0.7572390053979222,10,1,17
301,0.6593396676834568,0.7518451985741937,6,1,16
302,0.6420568057114423,0.7666570669077662,6,1,18
303,0.6900844065488332,0.723728893880951,8,1,15
304,0.6761293968236671,0.7367828979766455,6,1,16
305,0.6499199166885746,0.7600026986080486,10,1,17
306,0.6596130014001533,0.7516054073673774,8,1,16
307,0.676260916978339,0.7366621832072119,7,1,16
308,0.6499667298715225,0.7599626635961264,10,1,17
309,0.6427844536096053,0.7660470913708903,7,1,18
310,0.9963089937601639,0.0858393205507226,2,-1,-1
311,0.9962759161864425,0.0862223800811861,2,-1,-1
312,0.9959093113275157,0.0903584174892058,1,-1,-1
313,0.9954306779581253,0.09548699063132518,3,-1,-1
314,0.995524440978633,0.09450443065899192,3,-1,-1
315,0.9955059496911306,0.09469901863039658,3,-1,-1
316,0.994585722379444,0.10391939587468577,1,-1,-1
317,0.994289649894642,0.10671500415775731,6,1,19
318,0.9933691035598267,0.11496879616985829,9,1,20
319,0.9935166905928741,0.11368634708435034,8,1,20
320,0.993139114161864,0.11693887258644256,6,1,20
321,0.9940917028496437,0.10854347666025638,8,1,19
322,0.993968212013454,0.10966856207125837,7,1,19
323,0.9935536145485051,0.11336319957376252,8,1,20
324,0.9933595125955268,0.11505163508606654,9,1,20
325,0.99385225735745,0.1107144549979867,3,0,19
326,0.9935624558421721,0.1132856846246336,8,1,20
327,0.9942344320178838,0.10722823410872777,7,1,19
328,0.9935016585536499,0.11381763681937351,8,1,20
329,0.9941335132484804,0.10815987165410998,8,1,19
330,0.992351173845048,0.1234469431308661,8,1,21
331,0.9925547725399986,0.12179911127784014,8,1,21
332,0.9918255951582,0.12760089650579426,10,1,21
333,0.9936008708689977,0.1129482598731351,6,1,20
334,0.9924284202571786,0.12282438953986721,9,1,21
335,0.9915105546229391,0.130026228397626,3,0,21
336,0.9909145699665588,0.13449280660314053,6,1,22
337,0.9932691597421203,0.11582908229448405,6,1,20
338,0.991200766992307,0.13236706355382494,7,1,22
339,0.992568540187774,0.12168686465478223,8,1,21
340,0.9926644402403071,0.12090206401214883,7,1,21
341,0.9905089605456099,0.13744816869953327,12,1,22
342,0.990260733161492,0.13922528634721723,12,1,22
343,0.9922410599921349,0.12432891403726097,7,1,21
344,0.9909991709001162,0.1338680069145804,9,1,22
345,0.9924767707961178,0.12243308143679994,9,1,21
346,0.9906345761836813,0.13653987135404014,8,1,22
347,0.992064115587786,0.12573301301974807,8,1,21
348,0.9918704951260157,0.1272514082376786,10,1,21
349,0.9905977503572717,0.1368067870652348,11,1,22
350,0.9891527263807719,0.14689072092370492,8,1,23
351,0.991084799044393,0.1332325827383649,8,1,22
352,0.9917227112520857,0.12839806846994378,8,1,21
353,0.9904592778082745,0.13780572921149362,12,1,22
354,0.9909701736306279,0.1340824931692544,8,1,22
355,0.9892963306261349,0.14592042423754528,6,1,23
356,0.9889015188825117,0.14857249392758193,6,1,23
357,0.989389763838325,0.14528556436185758,8,1,23
358,0.9872171960007761,0.1593807012168198,5,1,24
359,0.9884105177872428,0.15180463868918717,8,1,23
360,0.9880977681359333,0.15382717771833196,5,1,23
361,0.9903239110466912,0.13877518225239546,12,1,22
362,0.9900984011028826,0.14037505523958063,9,1,22
363,0.9904643853185349,0.13776901471512762,12,1,22
364,0.9879302797124754,0.15489920086052725,6,1,23
365,0.9896481111953165,0.14351521176357057,6,1,23
366,0.9869691802842275,0.1609094067140888,7,1,24
367,0.990353829892066,0.13856150842898876,12,1,22
368,0.9864645684657926,0.16397455644580286,10,1,24
369,0.9894196392217673,0.14508196828781897,8,1,23
370,0.9886025863782396,0.15054875026467449,9,1,23
371,0.9861254928499052,0.16600154322033106,11,1,24
372,0.98596965712641,0.16692463936168725,11,1,24
373,0.98768603984408,0.15644899071939844,7,1,23
374,0.9858304062399428,0.16774507483914144,12,1,24
375,0.9889075984154535,0.1485320227970387,5,1,23
376,0.9872484331145867,0.15918709530861377,5,1,24
377,0.985571528633882,0.16925945157146519,10,1,24
378,0.9856286867334767,0.16892629128718234,10,1,24
379,0.9876099739190924,0.15692845317382528,5,1,23
380,0.9832715635781458,0.18214563475029624,5,1,25
381,0.9885379675862939,0.15097246980942974,8,1,23
382,0.9885213619653398,0.15108116010340095,8,1,23
383,0.9866536725872086,0.16283282952209965,8,1,24
384,0.9850677233865115,0.1721673033479798,6,1,24
385,0.9850920865116094,0.17202784975754343,6,1,24
386,0.9854509114545368,0.16996029275516888,8,1,24
387,0.9883706318303036,0.15206411192443292,9,1,23
388,0.9880588888262113,0.15407670885475397,4,1,23
389,0.9829093064374373,0.1840904541758638,8,1,25
390,0.9855838675177838,0.16918758845934148,10,1,24
391,0.9858513712645586,0.167621817720097,12,1,24
392,0.9849391957967666,0.1729010716659061,8,1,24
393,0.9879782985849959,0.15459263088872258,5,1,23
394,0.9866730476894846,0.1627153863749339,8,1,24
395,0.9856649712619313,0.16871444640935812,11,1,24
396,0.9875936875583868,0.15703091509262684,5,1,23
397,0.9871741410816357,0.15964715838289995,5,1,24
398,0.9828472094484084,0.18442169850501955,7,1,25
399,0.9866090707036873,0.16310285590757254,6,1,24
400,0.9861994729595852,0.16556146754071815,10,1,24
401,0.9849951212962296,0.172582186284176,6,1,24
402,0.9819214818597857,0.18928867758606863,3,0,25
403,0.9802885173065844,0.1975713107636291,6,1,26
404,0.9863542522960208,0.16463683967313564,12,1,24
405,0.9846024528669526,0.1748084946688247,4,1,24
406,0.9861598152267793,0.16579752359997546,12,1,24
407,0.9798975596424123,0.19950130978729155,5,1,26
408,0.9791820951907177,0.20298380343740752,6,1,26
409,0.9855121558795931,0.16960480716523563,9,1,24
410,0.985014926664166,0.1724691109990067,6,1,24
411,0.9857237659762697,0.16837059478887675,11,1,24
412,0.9785026499691074,0.2062342454672223,6,1,27
"413,0.9836081027901892,0.18031943912258758,3,0,""[25, 68]"""
414,0.9846064581617205,0.17478593349074806,4,1,24
415,0.9745946200561644,0.22397617408461237,12,1,28
416,0.9763034690676469,0.2164059525209009,9,1,29
417,0.9749476322829566,0.222434516893977,7,1,28
418,0.9740504682137938,0.22633092005399758,14,1,28
419,0.974878508849121,0.22273727345039165,7,1,28
420,0.9691895384905365,0.24631613524188958,11,1,28
421,0.9697450547898847,0.24411990642011053,13,1,28
422,0.9673723154510878,0.2533590402942057,19,1,28
423,0.9683738628038923,0.24950363091199415,10,1,28
424,0.9669354975775789,0.25502106486406156,15,1,28
425,0.9631604327070795,0.2689274639517348,8,1,28
426,0.9648010275698877,0.26298094455699383,9,1,28
427,0.9642642075216763,0.2649425184688064,17,1,28
428,0.9649690203562565,0.2623638499349456,6,1,28
429,0.9598910663118352,0.2803732170067752,15,1,28
430,0.9591087331313848,0.28303787384572743,10,1,28
431,0.9589301424098297,0.28364234870319327,10,1,28
432,0.9569045631434518,0.29040257752857424,17,1,28
433,0.9594551021707048,0.2818615030801515,17,1,28
434,0.959658630898799,0.28116776511798586,14,1,28
435,0.9581394929473172,0.2863017849309676,12,1,28
436,0.9594338532273919,0.2819338242943532,17,1,28
437,0.9569244430198639,0.2903370633438368,17,1,28
438,0.9535435902639896,0.30125507707997345,10,1,28
439,0.9565521066393222,0.2915614296917113,17,1,28
440,0.9530892494730137,0.3026894159678653,11,1,28
441,0.9522872893441889,0.3052030775622962,16,1,28
442,0.9541385345980967,0.29936542351279755,14,1,28
443,0.9508173614068357,0.3097520706102588,14,1,28
444,0.9559453186701932,0.2935447967730697,14,1,28
445,0.9513035897352872,0.3082555435945257,16,1,28
446,0.9497901986025031,0.3128874855896564,10,1,28
447,0.9511580254449611,0.3087044065633707,15,1,28
448,0.9466000922714076,0.32241008872515525,12,1,28
449,0.9489887377275005,0.31530996759754537,16,1,28
450,0.9470372989096935,0.32112358131073454,13,1,28
451,0.9557684865969931,0.294120043567407,12,1,28
452,0.9485449164340372,0.3166426084833586,21,1,28
453,0.9473917048774915,0.32007648699852986,10,1,28
454,0.9515736654589805,0.30742081778070957,16,1,28
455,0.948851643992723,0.3157222793727217,18,1,28
456,0.9464834158414084,0.3227524493124406,10,1,28
457,0.9482977149140727,0.31738217323716883,19,1,28
458,0.9456712829004068,0.3251243219100941,6,1,28
459,0.9515313624383126,0.3075517294639857,17,1,28
460,0.951914687229765,0.30636322924962567,20,1,28
461,0.9512257460065768,0.30849567279660706,15,1,28
462,0.9450189145762974,0.3270156740785321,9,1,28
463,0.9543398195972271,0.29872313055927213,14,1,28
464,0.9521945579412704,0.30549226475809294,14,1,28
465,0.9528813214918185,0.3033433486200179,13,1,28
466,0.954241705956845,0.2990363968024129,13,1,28
467,0.9524320852236885,0.30475091966466095,16,1,28
468,0.9446933782994406,0.3279549069570236,12,1,28
469,0.9496090041957665,0.31343697795621467,11,1,28
470,0.952906076181954,0.3032655766411879,12,1,28
471,0.9536685480811999,0.3008592700926727,12,1,28
472,0.9490087512172499,0.31524972658683736,16,1,28
473,0.9528009099614072,0.30359582667868507,14,1,28
474,0.9528894725182501,0.3033177429097926,13,1,28
475,0.9438700884688845,0.3303169025250448,9,1,28
476,0.9388444004649718,0.3443416787372212,15,1,28
477,0.950789247000279,0.3098383575166937,14,1,28
478,0.9364725414894065,0.35074090014763276,16,1,28
479,0.946450722267513,0.3228483085278642,11,1,28
480,0.9520467248278862,0.3059526658561672,16,1,28
481,0.9412401994138146,0.3377378969074131,14,1,28
482,0.9481414343960141,0.31784873820965376,16,1,28
483,0.9402358768602793,0.34052385505979116,10,1,28
484,0.944184249873575,0.32941782327414315,13,1,28
485,0.9386335556487169,0.3449160016732291,18,1,28
486,0.9387992011726757,0.3444648891796465,14,1,28
487,0.9506742534627068,0.31019101180260655,12,1,28
488,0.9463948013568906,0.32301219785737456,11,1,28
489,0.9413652838979333,0.33738909625499697,14,1,28
490,0.9396742949672111,0.34207048890232383,15,1,28
491,0.9378422870531293,0.3470617302656053,19,1,28
492,0.9471826250176834,0.3206946754541002,10,1,28
493,0.9437489754277191,0.3306627759200156,9,1,28
494,0.9382600992973126,0.3459306087448711,15,1,28
495,0.9362820476105852,0.35124909583104963,15,1,28
496,0.9449246960586845,0.3272878225330158,10,1,28
497,0.9391188573479016,0.3435924501114244,14,1,28
498,0.9415174515167206,0.33696422434653184,14,1,28
499,0.9390027032707604,0.34390976032995096,15,1,28
500,0.9332705236301807,0.3591742331001048,5,1,28
501,0.9421192267568194,0.3352780377166582,8,1,28
502,0.9407388028877588,0.33913198719865173,15,1,28
503,0.9368117793759643,0.3498338034301999,18,1,28
504,0.9472379765468577,0.3205311463608718,10,1,28
505,0.9364618267901675,0.3507695068913807,16,1,28
506,0.9415337427165803,0.33691870135999924,14,1,28
507,0.9392095191179411,0.3433445488110242,15,1,28
508,0.9367928837403193,0.34988439944286803,18,1,28
509,0.934550401630645,0.3558307839577687,9,1,28
510,0.9424920849195186,0.33422846955945973,8,1,28
511,0.9409912659141155,0.33843084592476186,15,1,28
512,0.9361215141294973,0.35167671345128526,14,1,28
513,0.9364629573009661,0.3507664887116912,16,1,28
514,0.9734812617937719,0.2287667653668373,12,1,28
515,0.973496745568438,0.22870086656517005,12,1,28
516,0.9729697049335986,0.23093278953285598,7,1,28
517,0.9741605715124294,0.22585654940819608,14,1,28
518,0.9740770784263917,0.2262163682943947,14,1,28
519,0.9730727859599302,0.23049805470801651,9,1,28
520,0.9771719674334625,0.2124498671739204,5,1,29
521,0.9737646439372574,0.2275575052986532,15,1,28
522,0.9758733323958768,0.21833744323538842,7,1,29
523,0.9713775745229555,0.2375407495860442,9,1,28
524,0.9746252310600753,0.22384293373053948,9,1,28
525,0.9713251849821367,0.23775488432294717,9,1,28
526,0.9735553070712291,0.2284514479565512,12,1,28
527,0.9738144766273601,0.22734415565609062,15,1,28
528,0.9737551903740155,0.22759795521854995,16,1,28
529,0.9741752278366649,0.22579332467852523,14,1,28
530,0.9700964125908403,0.242719900870081,12,1,28
531,0.9695468813077646,0.24490578789891315,12,1,28
532,0.9693882251849609,0.24553303010542452,10,1,28
533,0.9708021921691068,0.23988143671334122,5,1,28
534,0.972113457676984,0.23451103471542428,7,1,28
535,0.9682119379280897,0.2501312520528632,13,1,28
536,0.9726514167209989,0.23226971724836118,5,1,28
537,0.9706090627385667,0.240661686459978,11,1,28
